ticker,rows,start,end,shares_rows,shares_start,shares_end,shares_status,shares_missing,turnover_missing,status
RC$C,0,,,0,,,empty_ohlc,,,empty
RC$E,0,,,0,,,empty_ohlc,,,empty
RCB,867,2019-07-25,2022-12-30,0,,,missing,867.0,867.0,ok
RCC,474,2021-02-16,2022-12-30,0,,,missing,474.0,474.0,ok
RCD,0,,,0,,,empty_ohlc,,,empty
RCI,0,,,0,,,empty_ohlc,,,empty
RCL,5787,2000-01-03,2022-12-30,210,2015-10-23,2022-11-09,ok,3977.0,3977.0,ok
RCS,0,,,0,,,empty_ohlc,,,empty
RCUS,1209,2018-03-15,2022-12-30,313,2018-03-19,2022-11-09,ok,2.0,2.0,ok
RDDT,0,,,0,,,empty_ohlc,,,empty
RDN,0,,,0,,,empty_ohlc,,,empty
RDW,495,2021-01-14,2022-12-30,41,2021-09-11,2022-12-31,ok,166.0,166.0,ok
RDY,5466,2001-04-11,2022-12-30,990,2017-04-30,2022-12-24,ok,4037.0,4037.0,ok
RELX,5787,2000-01-03,2022-12-30,899,2017-05-02,2022-12-31,ok,4359.0,4359.0,ok
RERE,0,,,0,,,empty_ohlc,,,empty
RES,0,,,0,,,empty_ohlc,,,empty
REX,0,,,0,,,empty_ohlc,,,empty
REXR,2381,2013-07-19,2022-12-30,254,2015-11-09,2022-12-21,ok,582.0,582.0,ok
REXR$B,0,,,0,,,empty_ohlc,,,empty
REXR$C,0,,,0,,,empty_ohlc,,,empty
REZI,1051,2018-10-29,2022-12-30,237,2018-11-02,2022-12-17,ok,4.0,4.0,ok
RF,5787,2000-01-03,2022-12-30,210,2015-11-05,2022-11-09,ok,3986.0,3986.0,ok
RF$C,0,,,0,,,empty_ohlc,,,empty
RF$E,0,,,0,,,empty_ohlc,,,empty
RF$F,0,,,0,,,empty_ohlc,,,empty
RFI,5787,2000-01-03,2022-12-30,146,2014-06-16,2022-11-04,ok,3634.0,3634.0,ok
RFL,1201,2018-03-27,2022-12-30,325,2018-04-04,2022-12-05,ok,5.0,5.0,ok
RFM,0,,,0,,,empty_ohlc,,,empty
RFMZ,468,2021-02-24,2022-12-30,22,2021-09-09,2022-10-14,ok,137.0,137.0,ok
RGA,3601,2008-09-12,2022-12-30,192,2015-11-04,2022-11-25,ok,1799.0,1799.0,ok
RGR,5787,2000-01-03,2022-12-30,195,2015-07-28,2022-11-09,ok,3915.0,3915.0,ok
RGT,2324,2013-10-09,2022-12-30,69,2019-06-30,2022-10-14,ok,1440.0,1440.0,ok
RH,2558,2012-11-02,2022-12-30,219,2015-12-11,2022-12-29,ok,782.0,782.0,ok
RHI,5787,2000-01-03,2022-12-30,202,2015-11-16,2022-11-01,ok,3993.0,3993.0,ok
RHLD,0,,,0,,,empty_ohlc,,,empty
RHP,5787,2000-01-03,2022-12-30,250,2015-11-16,2022-12-07,ok,3993.0,3993.0,ok
RIG,5787,2000-01-03,2022-12-30,220,2015-11-05,2022-11-26,ok,3986.0,3986.0,ok
RIO,5787,2000-01-03,2022-12-30,737,2017-04-29,2022-12-21,ok,4358.0,4358.0,ok
RITM,0,,,0,,,empty_ohlc,,,empty
RITM$A,0,,,0,,,empty_ohlc,,,empty
RITM$B,0,,,0,,,empty_ohlc,,,empty
RITM$C,0,,,0,,,empty_ohlc,,,empty
RITM$D,0,,,0,,,empty_ohlc,,,empty
RITM$E,0,,,0,,,empty_ohlc,,,empty
RITM$F,0,,,0,,,empty_ohlc,,,empty
RIV,0,,,0,,,empty_ohlc,,,empty
RIV$A,0,,,0,,,empty_ohlc,,,empty
RJF,5787,2000-01-03,2022-12-30,200,2015-11-25,2022-11-25,ok,4000.0,4000.0,ok
RKT,0,,,0,,,empty_ohlc,,,empty
RL,0,,,0,,,empty_ohlc,,,empty
RLI,0,,,0,,,empty_ohlc,,,empty
RLJ,0,,,0,,,empty_ohlc,,,empty
RLJ$A,0,,,0,,,empty_ohlc,,,empty
RLTY,0,,,0,,,empty_ohlc,,,empty
RLX,0,,,0,,,empty_ohlc,,,empty
RM,0,,,0,,,empty_ohlc,,,empty
RMAX,0,,,0,,,empty_ohlc,,,empty
RMD,5787,2000-01-03,2022-12-30,207,2015-10-27,2022-11-01,ok,3979.0,3979.0,ok
RMI,0,,,0,,,empty_ohlc,,,empty
RMM,866,2019-07-26,2022-12-30,44,2020-09-21,2022-11-04,ok,291.0,291.0,ok
RMMZ,223,2022-02-11,2022-12-30,8,2022-09-14,2022-11-06,ok,147.0,147.0,ok
RMT,0,,,0,,,empty_ohlc,,,empty
RNG,0,,,0,,,empty_ohlc,,,empty
RNGR,1357,2017-08-11,2022-12-30,221,2017-08-11,2022-11-25,ok,0.0,0.0,ok
RNP,4915,2003-06-25,2022-12-30,154,2014-03-06,2022-11-04,ok,2692.0,2692.0,ok
RNR,0,,,0,,,empty_ohlc,,,empty
RNR$F,0,,,0,,,empty_ohlc,,,empty
RNR$G,0,,,0,,,empty_ohlc,,,empty
RNST,0,,,0,,,empty_ohlc,,,empty
ROG,0,,,0,,,empty_ohlc,,,empty
ROK,5787,2000-01-03,2022-12-30,202,2015-11-17,2022-12-23,ok,3994.0,3994.0,ok
ROL,5787,2000-01-03,2022-12-30,182,2015-10-29,2022-11-01,ok,3981.0,3981.0,ok
RONB,0,,,0,,,empty_ohlc,,,empty
RPM,5787,2000-01-03,2022-12-30,158,2015-10-07,2022-10-23,ok,3965.0,3965.0,ok
RPT,1985,2015-02-13,2022-12-30,238,2015-10-30,2022-12-30,ok,180.0,180.0,ok
RPT$C,0,,,0,,,empty_ohlc,,,empty
RQI,0,,,0,,,empty_ohlc,,,empty
RRC,5787,2000-01-03,2022-12-30,201,2015-11-05,2022-10-26,ok,3986.0,3986.0,ok
RRX,0,,,0,,,empty_ohlc,,,empty
RS,0,,,0,,,empty_ohlc,,,empty
RSF,896,2019-06-13,2022-12-30,60,2019-12-14,2022-11-06,ok,129.0,129.0,ok
RSG,0,,,0,,,empty_ohlc,,,empty
RSI,0,,,0,,,empty_ohlc,,,empty
RSKD,360,2021-07-29,2022-12-30,74,2021-07-31,2022-11-14,ok,2.0,2.0,ok
RTO,0,,,0,,,empty_ohlc,,,empty
RTX,0,,,0,,,empty_ohlc,,,empty
RVLV,0,,,0,,,empty_ohlc,,,empty
RVT,5787,2000-01-03,2022-12-30,184,2015-08-24,2022-11-27,ok,3934.0,3934.0,ok
RVTY,0,,,0,,,empty_ohlc,,,empty
RWT,0,,,0,,,empty_ohlc,,,empty
RWT$A,0,,,0,,,empty_ohlc,,,empty
RWTN,0,,,0,,,empty_ohlc,,,empty
RWTO,0,,,0,,,empty_ohlc,,,empty
RWTP,0,,,0,,,empty_ohlc,,,empty
RWTQ,0,,,0,,,empty_ohlc,,,empty
RXO,0,,,0,,,empty_ohlc,,,empty
RY,5787,2000-01-03,2022-12-30,996,2017-04-29,2022-12-24,ok,4358.0,4358.0,ok
RYAM,2153,2014-06-16,2022-12-30,190,2015-10-29,2022-11-09,ok,347.0,347.0,ok
RYAN,0,,,0,,,empty_ohlc,,,empty
RYI,2115,2014-08-08,2022-12-30,241,2015-11-13,2022-11-25,ok,320.0,320.0,ok
RYN,0,,,0,,,empty_ohlc,,,empty
RZB,1651,2016-06-13,2022-12-30,218,2017-11-15,2021-03-17,ok,361.0,361.0,ok
RZC,0,,,0,,,empty_ohlc,,,empty
S,380,2021-06-30,2022-12-30,209,2015-11-09,2022-12-10,ok,0.0,0.0,ok
SA,0,,,0,,,empty_ohlc,,,empty
SABA,5787,2000-01-03,2022-12-30,0,,,missing,5787.0,5787.0,ok
SAC,0,,,0,,,empty_ohlc,,,empty
SAC-U,0,,,0,,,empty_ohlc,,,empty
SAC-W,0,,,0,,,empty_ohlc,,,empty
SAFE,0,,,0,,,empty_ohlc,,,empty
SAH,5787,2000-01-03,2022-12-30,228,2015-10-30,2022-11-01,ok,3982.0,3982.0,ok
SAJ,0,,,0,,,empty_ohlc,,,empty
SAM,5787,2000-01-03,2022-12-30,219,2015-11-16,2022-11-25,ok,3993.0,3993.0,ok
SAN,0,,,0,,,empty_ohlc,,,empty
SAP,0,,,0,,,empty_ohlc,,,empty
SAR,0,,,0,,,empty_ohlc,,,empty
SARO,0,,,0,,,empty_ohlc,,,empty
SAT,168,2022-05-03,2022-12-30,0,,,missing,168.0,168.0,ok
SAY,0,,,0,,,empty_ohlc,,,empty
SAZ,0,,,0,,,empty_ohlc,,,empty
SB,3674,2008-05-30,2022-12-30,202,2015-11-11,2022-11-16,ok,1877.0,1877.0,ok
SB$C,0,,,0,,,empty_ohlc,,,empty
SB$D,0,,,0,,,empty_ohlc,,,empty
SBDS,0,,,0,,,empty_ohlc,,,empty
SBH,0,,,0,,,empty_ohlc,,,empty
SBI,5787,2000-01-03,2022-12-30,160,2014-02-27,2022-10-23,ok,3559.0,3559.0,ok
SBR,5787,2000-01-03,2022-12-30,146,2015-08-24,2022-11-25,ok,3934.0,3934.0,ok
SBS,5198,2002-05-10,2022-12-30,886,2017-04-29,2022-12-31,ok,3769.0,3769.0,ok
SBSI,0,,,0,,,empty_ohlc,,,empty
SBSW,0,,,0,,,empty_ohlc,,,empty
SBXD,0,,,0,,,empty_ohlc,,,empty
SBXD-U,0,,,0,,,empty_ohlc,,,empty
SBXD-W,0,,,0,,,empty_ohlc,,,empty
SBXE,0,,,0,,,empty_ohlc,,,empty
SBXE-U,0,,,0,,,empty_ohlc,,,empty
SBXE-W,0,,,0,,,empty_ohlc,,,empty
SCCO,0,,,0,,,empty_ohlc,,,empty
SCD,0,,,0,,,empty_ohlc,,,empty
SCE$G,0,,,0,,,empty_ohlc,,,empty
SCE$K,0,,,0,,,empty_ohlc,,,empty
SCE$L,0,,,0,,,empty_ohlc,,,empty
SCE$M,0,,,0,,,empty_ohlc,,,empty
SCE$N,0,,,0,,,empty_ohlc,,,empty
SCHW,0,,,0,,,empty_ohlc,,,empty
SCHW$D,0,,,0,,,empty_ohlc,,,empty
SCHW$J,0,,,0,,,empty_ohlc,,,empty
SCI,0,,,0,,,empty_ohlc,,,empty
SCL,5787,2000-01-03,2022-12-30,215,2015-10-28,2022-12-24,ok,3980.0,3980.0,ok
SCM,2554,2012-11-08,2022-12-30,178,2015-08-24,2022-10-14,ok,701.0,701.0,ok
SD,1572,2016-10-04,2022-12-30,162,2015-11-16,2022-11-27,ok,0.0,0.0,ok
SDHC,0,,,0,,,empty_ohlc,,,empty
SDHY,528,2020-11-25,2022-12-30,31,2021-03-30,2022-10-14,ok,84.0,84.0,ok
SDRL,54,2022-10-14,2022-12-30,203,2015-08-31,2022-10-27,ok,0.0,0.0,ok
SE,1308,2017-10-20,2022-12-30,314,2015-11-05,2022-12-07,ok,0.0,0.0,ok
SEAL$A,0,,,0,,,empty_ohlc,,,empty
SEAL$B,0,,,0,,,empty_ohlc,,,empty
SEE,5787,2000-01-03,2022-12-30,204,2015-11-03,2022-11-06,ok,3984.0,3984.0,ok
SEG,0,,,0,,,empty_ohlc,,,empty
SEI,0,,,0,,,empty_ohlc,,,empty
SEM,3340,2009-09-25,2022-12-30,177,2015-10-30,2022-11-09,ok,1535.0,1535.0,ok
SEMR,0,,,0,,,empty_ohlc,,,empty
SES,0,,,0,,,empty_ohlc,,,empty
SES-W,0,,,0,,,empty_ohlc,,,empty
SF,0,,,0,,,empty_ohlc,,,empty
SF$B,0,,,0,,,empty_ohlc,,,empty
SF$C,0,,,0,,,empty_ohlc,,,empty
SF$D,0,,,0,,,empty_ohlc,,,empty
SFB,0,,,0,,,empty_ohlc,,,empty
SFBS,2175,2014-05-14,2022-12-30,203,2015-11-03,2022-11-05,ok,372.0,372.0,ok
SFL,0,,,0,,,empty_ohlc,,,empty
SG,0,,,0,,,empty_ohlc,,,empty
SGHC,0,,,0,,,empty_ohlc,,,empty
SGI,4792,2003-12-18,2022-12-30,6,2015-10-30,2016-09-12,ok,2987.0,2987.0,ok
SGU,5787,2000-01-03,2022-12-30,166,2015-02-04,2022-12-10,ok,3795.0,3795.0,ok
SHAK,1995,2015-01-30,2022-12-30,236,2015-08-24,2022-11-25,ok,142.0,142.0,ok
SHEL,0,,,0,,,empty_ohlc,,,empty
SHG,0,,,0,,,empty_ohlc,,,empty
SHO,4581,2004-10-21,2022-12-30,200,2015-11-03,2022-11-11,ok,2778.0,2778.0,ok
SHO$H,0,,,0,,,empty_ohlc,,,empty
SHO$I,0,,,0,,,empty_ohlc,,,empty
SHOC,0,,,0,,,empty_ohlc,,,empty
SHW,0,,,0,,,empty_ohlc,,,empty
SI,0,,,0,,,empty_ohlc,,,empty
SID,0,,,0,,,empty_ohlc,,,empty
SIG,0,,,0,,,empty_ohlc,,,empty
SII,0,,,0,,,empty_ohlc,,,empty
SILA,0,,,0,,,empty_ohlc,,,empty
SITC,0,,,0,,,empty_ohlc,,,empty
SITE,0,,,0,,,empty_ohlc,,,empty
SJM,5787,2000-01-03,2022-12-30,201,2015-12-04,2022-11-25,ok,4006.0,4006.0,ok
SJT,0,,,0,,,empty_ohlc,,,empty
SKE,5264,2002-02-05,2022-12-30,171,2021-11-03,2022-12-30,ok,4972.0,4972.0,ok
SKIL,0,,,0,,,empty_ohlc,,,empty
SKLZ,677,2020-04-27,2022-12-30,76,2020-12-23,2022-11-09,ok,168.0,168.0,ok
SKM,5787,2000-01-03,2022-12-30,949,2017-04-29,2022-12-31,ok,4358.0,4358.0,ok
SKT,0,,,0,,,empty_ohlc,,,empty
SKY,5787,2000-01-03,2022-12-30,238,2015-08-26,2022-11-06,ok,3936.0,3936.0,ok
SKYH,0,,,0,,,empty_ohlc,,,empty
SKYH-W,0,,,0,,,empty_ohlc,,,empty
SLAI,0,,,0,,,empty_ohlc,,,empty
SLB,0,,,0,,,empty_ohlc,,,empty
SLF,0,,,0,,,empty_ohlc,,,empty
SLG,5787,2000-01-03,2022-12-30,283,2015-11-10,2022-12-30,ok,3989.0,3989.0,ok
SLG$I,0,,,0,,,empty_ohlc,,,empty
SLGN,0,,,0,,,empty_ohlc,,,empty
SLNZ,0,,,0,,,empty_ohlc,,,empty
SLQT,0,,,0,,,empty_ohlc,,,empty
SLVM,0,,,0,,,empty_ohlc,,,empty
SM,0,,,0,,,empty_ohlc,,,empty
SMA,0,,,0,,,empty_ohlc,,,empty
SMBK,0,,,0,,,empty_ohlc,,,empty
SMC,0,,,0,,,empty_ohlc,,,empty
SMFG,0,,,0,,,empty_ohlc,,,empty
SMG,0,,,0,,,empty_ohlc,,,empty
SMHI,0,,,0,,,empty_ohlc,,,empty
SMP,0,,,0,,,empty_ohlc,,,empty
SMR,212,2022-03-01,2022-12-30,14,2022-05-20,2022-11-16,ok,57.0,57.0,ok
SMRT,0,,,0,,,empty_ohlc,,,empty
SMWB,414,2021-05-12,2022-12-30,46,2021-05-13,2022-11-25,ok,1.0,1.0,ok
SN,0,,,0,,,empty_ohlc,,,empty
SNA,5787,2000-01-03,2022-12-30,193,2015-12-11,2022-10-23,ok,4011.0,4011.0,ok
SNAP,0,,,0,,,empty_ohlc,,,empty
SNDA,0,,,0,,,empty_ohlc,,,empty
SNDR,0,,,0,,,empty_ohlc,,,empty
SNN,5787,2000-01-03,2022-12-30,887,2017-04-29,2022-12-30,ok,4358.0,4358.0,ok
SNOW,0,,,0,,,empty_ohlc,,,empty
SNX,0,,,0,,,empty_ohlc,,,empty
SO,0,,,0,,,empty_ohlc,,,empty
SOBO,0,,,0,,,empty_ohlc,,,empty
SOC,0,,,0,,,empty_ohlc,,,empty
SOJC,0,,,0,,,empty_ohlc,,,empty
SOJD,0,,,0,,,empty_ohlc,,,empty
SOJE,0,,,0,,,empty_ohlc,,,empty
SOJF,0,,,0,,,empty_ohlc,,,empty
SOLV,0,,,0,,,empty_ohlc,,,empty
SOMN,0,,,0,,,empty_ohlc,,,empty
SON,0,,,0,,,empty_ohlc,,,empty
SONY,0,,,0,,,empty_ohlc,,,empty
SOR,5787,2000-01-03,2022-12-30,125,2008-03-31,2022-11-05,ok,2070.0,2070.0,ok
SOS,1430,2017-04-28,2022-12-30,104,2020-07-28,2023-01-01,ok,817.0,817.0,ok
SOUL,0,,,0,,,empty_ohlc,,,empty
SOUL-R,0,,,0,,,empty_ohlc,,,empty
SOUL-U,0,,,0,,,empty_ohlc,,,empty
SPB,5787,2000-01-03,2022-12-30,227,2015-11-20,2022-11-28,ok,3997.0,3997.0,ok
SPCE,0,,,0,,,empty_ohlc,,,empty
SPE,0,,,0,,,empty_ohlc,,,empty
SPE$C,0,,,0,,,empty_ohlc,,,empty
SPG,5787,2000-01-03,2022-12-30,263,2015-10-27,2022-11-27,ok,3979.0,3979.0,ok
SPG$J,0,,,0,,,empty_ohlc,,,empty
SPGI,5787,2000-01-03,2022-12-30,191,2016-04-27,2022-10-30,ok,4104.0,4104.0,ok
SPH,0,,,0,,,empty_ohlc,,,empty
SPHR,0,,,0,,,empty_ohlc,,,empty
SPIR,0,,,0,,,empty_ohlc,,,empty
SPMA,0,,,0,,,empty_ohlc,,,empty
SPMC,0,,,0,,,empty_ohlc,,,empty
SPME,0,,,0,,,empty_ohlc,,,empty
SPNT,0,,,0,,,empty_ohlc,,,empty
SPNT$B,0,,,0,,,empty_ohlc,,,empty
SPOT,0,,,0,,,empty_ohlc,,,empty
SPRU,840,2019-09-03,2022-12-30,1,2022-11-16,2022-11-16,ok,809.0,809.0,ok
SPXC,5787,2000-01-03,2022-12-30,192,2015-11-05,2022-11-09,ok,3986.0,3986.0,ok
SPXX,0,,,0,,,empty_ohlc,,,empty
SQM,0,,,0,,,empty_ohlc,,,empty
SQNS,2946,2011-04-19,2022-12-30,199,2016-10-27,2022-12-05,ok,1391.0,1391.0,ok
SR,0,,,0,,,empty_ohlc,,,empty
SR$A,0,,,0,,,empty_ohlc,,,empty
SRE,5787,2000-01-03,2022-12-30,198,2015-11-16,2022-11-09,ok,3993.0,3993.0,ok
SREA,0,,,0,,,empty_ohlc,,,empty
SRFM,0,,,0,,,empty_ohlc,,,empty
SRG,1888,2015-07-06,2022-12-30,253,2015-11-13,2022-12-23,ok,93.0,93.0,ok
SRG$A,0,,,0,,,empty_ohlc,,,empty
SRI,5787,2000-01-03,2022-12-30,238,2015-11-05,2022-12-07,ok,3986.0,3986.0,ok
SRJN,0,,,0,,,empty_ohlc,,,empty
SRL,0,,,0,,,empty_ohlc,,,empty
SRV,3860,2007-09-04,2022-12-30,70,2019-06-30,2022-11-04,ok,2976.0,2976.0,ok
SSB,5787,2000-01-03,2022-12-30,195,2015-10-28,2022-11-09,ok,3980.0,3980.0,ok
SSD,0,,,0,,,empty_ohlc,,,empty
SSL,0,,,0,,,empty_ohlc,,,empty
SST,0,,,0,,,empty_ohlc,,,empty
SSTK,2572,2012-10-11,2022-12-30,205,2015-11-06,2022-12-31,ok,772.0,772.0,ok
ST,0,,,0,,,empty_ohlc,,,empty
STAG,2948,2011-04-15,2022-12-30,231,2015-10-28,2022-12-21,ok,1141.0,1141.0,ok
STC,0,,,0,,,empty_ohlc,,,empty
STE,0,,,0,,,empty_ohlc,,,empty
STEL,0,,,0,,,empty_ohlc,,,empty
STEM,0,,,0,,,empty_ohlc,,,empty
STEW,0,,,0,,,empty_ohlc,,,empty
STG,0,,,0,,,empty_ohlc,,,empty
STK,3296,2009-11-27,2022-12-30,61,2019-06-30,2022-10-23,ok,2412.0,2412.0,ok
STLA,0,,,0,,,empty_ohlc,,,empty
STM,0,,,0,,,empty_ohlc,,,empty
STN,4382,2005-08-05,2022-12-30,882,2017-04-29,2022-12-30,ok,2953.0,2953.0,ok
STNG,0,,,0,,,empty_ohlc,,,empty
STRV,0,,,0,,,empty_ohlc,,,empty
STT,0,,,0,,,empty_ohlc,,,empty
STT$G,0,,,0,,,empty_ohlc,,,empty
STUB,0,,,0,,,empty_ohlc,,,empty
STVN,0,,,0,,,empty_ohlc,,,empty
STWD,3371,2009-08-12,2022-12-30,226,2015-11-05,2022-11-11,ok,1570.0,1570.0,ok
STXD,0,,,0,,,empty_ohlc,,,empty
STXE,0,,,0,,,empty_ohlc,,,empty
STXG,0,,,0,,,empty_ohlc,,,empty
STXI,0,,,0,,,empty_ohlc,,,empty
STXK,0,,,0,,,empty_ohlc,,,empty
STXM,0,,,0,,,empty_ohlc,,,empty
STXT,0,,,0,,,empty_ohlc,,,empty
STXV,0,,,0,,,empty_ohlc,,,empty
STZ,0,,,0,,,empty_ohlc,,,empty
SU,0,,,0,,,empty_ohlc,,,empty
SUI,5787,2000-01-03,2022-12-30,237,2015-11-06,2022-10-30,ok,3987.0,3987.0,ok
SUN,0,,,0,,,empty_ohlc,,,empty
SUNC,0,,,0,,,empty_ohlc,,,empty
SUPV,0,,,0,,,empty_ohlc,,,empty
SUZ,0,,,0,,,empty_ohlc,,,empty
SVV,0,,,0,,,empty_ohlc,,,empty
SW,3662,2008-06-17,2022-12-30,0,,,missing,3662.0,3662.0,ok
SWK,0,,,0,,,empty_ohlc,,,empty
SWX,0,,,0,,,empty_ohlc,,,empty
SWZ,0,,,0,,,empty_ohlc,,,empty
SXC,2882,2011-07-21,2022-12-30,188,2015-10-27,2022-11-02,ok,1074.0,1074.0,ok
SXI,0,,,0,,,empty_ohlc,,,empty
SXT,0,,,0,,,empty_ohlc,,,empty
SYF,0,,,0,,,empty_ohlc,,,empty
SYF$A,0,,,0,,,empty_ohlc,,,empty
SYF$B,0,,,0,,,empty_ohlc,,,empty
SYK,0,,,0,,,empty_ohlc,,,empty
SYY,0,,,0,,,empty_ohlc,,,empty
T,5787,2000-01-03,2022-12-30,209,2015-10-23,2022-11-09,ok,3977.0,3977.0,ok
T$A,0,,,0,,,empty_ohlc,,,empty
T$C,0,,,0,,,empty_ohlc,,,empty
TAC,0,,,0,,,empty_ohlc,,,empty
TAK,3271,2010-01-05,2022-12-30,831,2018-12-30,2022-12-30,ok,2262.0,2262.0,ok
TAL,3071,2010-10-20,2022-12-30,195,2015-07-29,2022-12-07,ok,1200.0,1200.0,ok
TALO,0,,,0,,,empty_ohlc,,,empty
TAP,0,,,0,,,empty_ohlc,,,empty
TAP-A,0,,,0,,,empty_ohlc,,,empty
TBB,0,,,0,,,empty_ohlc,,,empty
TBBB,0,,,0,,,empty_ohlc,,,empty
TBI,5787,2000-01-03,2022-12-30,239,2015-11-05,2022-10-27,ok,3986.0,3986.0,ok
TBLU,0,,,0,,,empty_ohlc,,,empty
TBN,0,,,0,,,empty_ohlc,,,empty
TCAI,0,,,0,,,empty_ohlc,,,empty
TCBX,0,,,0,,,empty_ohlc,,,empty
TCI,5787,2000-01-03,2022-12-30,164,2012-04-18,2022-10-23,ok,3092.0,3092.0,ok
TCPA,0,,,0,,,empty_ohlc,,,empty
TD,0,,,0,,,empty_ohlc,,,empty
TDAY,0,,,0,,,empty_ohlc,,,empty
TDC,0,,,0,,,empty_ohlc,,,empty
TDF,5787,2000-01-03,2022-12-30,151,2015-04-16,2022-09-03,ok,3844.0,3844.0,ok
TDG,0,,,0,,,empty_ohlc,,,empty
TDOC,0,,,0,,,empty_ohlc,,,empty
TDS,5787,2000-01-03,2022-12-30,209,2015-10-30,2022-11-09,ok,3982.0,3982.0,ok
TDS$U,0,,,0,,,empty_ohlc,,,empty
TDS$V,0,,,0,,,empty_ohlc,,,empty
TDW,0,,,0,,,empty_ohlc,,,empty
TDY,0,,,0,,,empty_ohlc,,,empty
TE,0,,,0,,,empty_ohlc,,,empty
TE-W,0,,,0,,,empty_ohlc,,,empty
TECK,0,,,0,,,empty_ohlc,,,empty
TEI,5787,2000-01-03,2022-12-30,186,2014-01-03,2022-10-26,ok,3522.0,3522.0,ok
TEL,0,,,0,,,empty_ohlc,,,empty
TEN,5245,2002-03-05,2022-12-30,218,2015-11-04,2022-11-02,ok,3443.0,3443.0,ok
TEN$E,0,,,0,,,empty_ohlc,,,empty
TEN$F,0,,,0,,,empty_ohlc,,,empty
TEO,0,,,0,,,empty_ohlc,,,empty
TEVA,0,,,0,,,empty_ohlc,,,empty
TEX,0,,,0,,,empty_ohlc,,,empty
TFC,0,,,0,,,empty_ohlc,,,empty
TFC$I,0,,,0,,,empty_ohlc,,,empty
TFC$O,0,,,0,,,empty_ohlc,,,empty
TFC$R,0,,,0,,,empty_ohlc,,,empty
TFII,0,,,0,,,empty_ohlc,,,empty
TFIN,0,,,0,,,empty_ohlc,,,empty
TFIN$,0,,,0,,,empty_ohlc,,,empty
TFPM,86,2022-08-30,2022-12-30,51,2022-09-01,2022-12-31,ok,2.0,2.0,ok
TFSA,476,2021-02-11,2022-12-30,0,,,missing,476.0,476.0,ok
TFX,5787,2000-01-03,2022-12-30,228,2015-10-29,2022-11-02,ok,3981.0,3981.0,ok
TG,0,,,0,,,empty_ohlc,,,empty
TGE,0,,,0,,,empty_ohlc,,,empty
TGLS,0,,,0,,,empty_ohlc,,,empty
TGNA,0,,,0,,,empty_ohlc,,,empty
TGS,5787,2000-01-03,2022-12-30,374,2017-04-29,2022-12-31,ok,4358.0,4358.0,ok
TGT,0,,,0,,,empty_ohlc,,,empty
THC,0,,,0,,,empty_ohlc,,,empty
THG,5787,2000-01-03,2022-12-30,228,2015-10-30,2022-11-09,ok,3982.0,3982.0,ok
THIR,0,,,0,,,empty_ohlc,,,empty
THLV,77,2022-09-13,2022-12-30,0,,,missing,77.0,77.0,ok
THO,0,,,0,,,empty_ohlc,,,empty
THQ,2123,2014-07-29,2022-12-30,170,2019-06-30,2022-12-31,ok,1239.0,1239.0,ok
THR,2935,2011-05-05,2022-12-30,230,2015-11-06,2022-11-25,ok,1135.0,1135.0,ok
THS,0,,,0,,,empty_ohlc,,,empty
THW,0,,,0,,,empty_ohlc,,,empty
TIC,0,,,0,,,empty_ohlc,,,empty
TIMB,0,,,0,,,empty_ohlc,,,empty
TISI,0,,,0,,,empty_ohlc,,,empty
TJX,0,,,0,,,empty_ohlc,,,empty
TK,5787,2000-01-03,2022-12-30,196,2015-11-16,2022-11-09,ok,3993.0,3993.0,ok
TKC,0,,,0,,,empty_ohlc,,,empty
TKO,0,,,0,,,empty_ohlc,,,empty
TKR,5787,2000-01-03,2022-12-30,198,2015-10-29,2022-10-28,ok,3981.0,3981.0,ok
TLK,5787,2000-01-03,2022-12-30,828,2017-04-29,2022-12-31,ok,4358.0,4358.0,ok
TLYS,2683,2012-05-04,2022-12-30,300,2015-12-08,2022-12-31,ok,904.0,904.0,ok
TM,0,,,0,,,empty_ohlc,,,empty
TME,0,,,0,,,empty_ohlc,,,empty
TMHC,0,,,0,,,empty_ohlc,,,empty
TMO,0,,,0,,,empty_ohlc,,,empty
TNC,0,,,0,,,empty_ohlc,,,empty
TNET,0,,,0,,,empty_ohlc,,,empty
TNGY,0,,,0,,,empty_ohlc,,,empty
TNK,0,,,0,,,empty_ohlc,,,empty
TNL,4143,2006-07-19,2022-12-30,51,2021-02-18,2022-12-07,ok,3671.0,3671.0,ok
TOL,0,,,0,,,empty_ohlc,,,empty
TOST,322,2021-09-22,2022-12-30,53,2021-09-23,2022-12-15,ok,1.0,1.0,ok
TPB,0,,,0,,,empty_ohlc,,,empty
TPC,0,,,0,,,empty_ohlc,,,empty
TPH,0,,,0,,,empty_ohlc,,,empty
TPL,0,,,0,,,empty_ohlc,,,empty
TPR,5594,2000-10-06,2022-12-30,184,2017-10-02,2022-11-13,ok,4272.0,4272.0,ok
TPTA,0,,,0,,,empty_ohlc,,,empty
TPVG,2223,2014-03-06,2022-12-30,219,2016-03-15,2022-12-31,ok,510.0,510.0,ok
TPYP,1891,2015-06-30,2022-12-30,0,,,missing,1891.0,1891.0,ok
TPZ,0,,,0,,,empty_ohlc,,,empty
TR,5787,2000-01-03,2022-12-30,713,2015-11-06,2022-12-31,ok,3987.0,3987.0,ok
TRAK,5787,2000-01-03,2022-12-30,0,,,missing,5787.0,5787.0,ok
