ticker,status,failure_reason,request_start,request_end
TWLV,empty,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",2000-01-01,2023-01-01
TWLVR,empty,possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01),2000-01-01,2023-01-01
TWLVU,empty,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",2000-01-01,2023-01-01
UBXG,empty,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",2000-01-01,2023-01-01
UCAR,empty,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",2000-01-01,2023-01-01
UCFI,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
UCFIW,empty,possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01),2000-01-01,2023-01-01
UFG,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
UHGWW,empty,possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01),2000-01-01,2023-01-01
ULY,empty,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",2000-01-01,2023-01-01
UMBFO,empty,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",2000-01-01,2023-01-01
UPB,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
USAR,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
USGO,empty,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",2000-01-01,2023-01-01
USGOW,empty,possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01),2000-01-01,2023-01-01
UYSC,empty,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",2000-01-01,2023-01-01
UYSCR,empty,possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01),2000-01-01,2023-01-01
UYSCU,empty,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",2000-01-01,2023-01-01
VACH,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
VACHU,empty,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",2000-01-01,2023-01-01
VACHW,empty,possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01),2000-01-01,2023-01-01
VCIC,empty,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",2000-01-01,2023-01-01
VCICU,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
VCICW,empty,possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01),2000-01-01,2023-01-01
VCIG,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
VEEAW,empty,possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01),2000-01-01,2023-01-01
VFSWW,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
VGASW,empty,possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01),2000-01-01,2023-01-01
VHCPU,empty,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",2000-01-01,2023-01-01
VHUB,empty,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",2000-01-01,2023-01-01
VITL,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
VLYPN,empty,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",2000-01-01,2023-01-01
VNME,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
VNMEU,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
VNMEW,empty,possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01),2000-01-01,2023-01-01
VRM,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
VSECU,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
VSEEW,empty,possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01),2000-01-01,2023-01-01
VSME,empty,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",2000-01-01,2023-01-01
VSNT,empty,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",2000-01-01,2023-01-01
VTIX,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
VWAV,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
VWAVW,empty,possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01),2000-01-01,2023-01-01
WAI,empty,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",2000-01-01,2023-01-01
WAY,empty,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",2000-01-01,2023-01-01
WBTN,empty,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",2000-01-01,2023-01-01
WBUY,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
WCT,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
WENN,empty,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",2000-01-01,2023-01-01
WENNU,empty,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",2000-01-01,2023-01-01
WENNW,empty,possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01),2000-01-01,2023-01-01
WETH,empty,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",2000-01-01,2023-01-01
WETO,empty,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",2000-01-01,2023-01-01
WFF,empty,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",2000-01-01,2023-01-01
WGRX,empty,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",2000-01-01,2023-01-01
WGSWW,empty,possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01),2000-01-01,2023-01-01
WHF,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
WHFCL,empty,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",2000-01-01,2023-01-01
WKSP,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
WLAC,empty,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",2000-01-01,2023-01-01
WLACU,empty,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",2000-01-01,2023-01-01
WLACW,empty,possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01),2000-01-01,2023-01-01
WLDN,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
WLDSW,empty,possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01),2000-01-01,2023-01-01
WLTH,empty,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",2000-01-01,2023-01-01
WOK,empty,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",2000-01-01,2023-01-01
WRD,empty,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",2000-01-01,2023-01-01
WSBCO,empty,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",2000-01-01,2023-01-01
WSBK,empty,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",2000-01-01,2023-01-01
WSHP,empty,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",2000-01-01,2023-01-01
WSTN,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
WSTNR,empty,possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01),2000-01-01,2023-01-01
WSTNU,empty,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",2000-01-01,2023-01-01
WTF,empty,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",2000-01-01,2023-01-01
WTFCN,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
WTG,empty,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",2000-01-01,2023-01-01
WTGUR,empty,possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01),2000-01-01,2023-01-01
WTGUU,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
WW,empty,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",2000-01-01,2023-01-01
WXM,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
WYFI,empty,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",2000-01-01,2023-01-01
WYHG,empty,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",2000-01-01,2023-01-01
XBPEW,empty,possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01),2000-01-01,2023-01-01
XCBEU,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
XCH,empty,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",2000-01-01,2023-01-01
XELLL,empty,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",2000-01-01,2023-01-01
XHLD,empty,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",2000-01-01,2023-01-01
XOSWW,empty,possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01),2000-01-01,2023-01-01
XPON,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
XRPN,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
XRPNU,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
XRPNW,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
XSLLU,empty,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",2000-01-01,2023-01-01
XTLB,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
YAAS,empty,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",2000-01-01,2023-01-01
YB,empty,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",2000-01-01,2023-01-01
YDDL,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
YDES,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
YDESW,empty,possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01),2000-01-01,2023-01-01
YDKG,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
YHC,empty,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",2000-01-01,2023-01-01
YHNA,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
YHNAR,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
YHNAU,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
YIBO,empty,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",2000-01-01,2023-01-01
YJ,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
YMAT,empty,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",2000-01-01,2023-01-01
YMT,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
YORW,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
YOUL,empty,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",2000-01-01,2023-01-01
YSXT,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
YXT,empty,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",2000-01-01,2023-01-01
YYAI,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
YYGH,empty,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",2000-01-01,2023-01-01
ZAZZT,empty,possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01),2000-01-01,2023-01-01
ZBAO,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
ZBIO,empty,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",2000-01-01,2023-01-01
ZBZZT,empty,possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01),2000-01-01,2023-01-01
ZCZZT,empty,possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01),2000-01-01,2023-01-01
ZD,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
ZDAI,empty,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",2000-01-01,2023-01-01
ZENA,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
ZENV,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
